"donor","localization","Hemato","Bone","ensg"
0,0,0.122402647589208,0.174474074687112,"ENSG00000285658.1"
0.222019858859092,4.07187478678687e-15,0.192732723210573,0.0159514629592669,"ENSG00000180423.4"
0,0,0.13661591275651,0.0597436852857438,"ENSG00000175224.16"
0,0,0.101117476136015,0.151874791629531,"ENSG00000175220.12"
0,0,0.0194619484667892,0.118894509223301,"ENSG00000175213.3"
0,0,0.0419874921213281,0.167526265986169,"ENSG00000175216.15"
0,0,0.00181933533916544,0.895144053617462,"ENSG00000134569.10"
0.303134352217857,3.2111381068782e-14,0.273289209296413,0.00430558523841807,"ENSG00000149179.13"
0.242202827356877,0,0.421415199694033,0.150107341236726,"ENSG00000149182.15"
0,0,0.0971078110271857,0.277680130148446,"ENSG00000270060.1"
0,0,0.172626596704807,0.390982296992125,"ENSG00000165912.16"
0,0,0.164101012496565,0.236190104423835,"ENSG00000134574.11"
0,0,0.0629831573129934,0.0061302725126785,"ENSG00000256897.1"
0.00622287935936032,0,0.0134827347447314,0.103380414793133,"ENSG00000134575.12"
0.0430187743031504,0.618327864557122,0.0125688687201683,0.301569828446797,"ENSG00000025434.19"
0,0,0.662363076605943,0.128357884964145,"ENSG00000110514.19"
0,0,0.0709721874293452,0.00675537232480221,"ENSG00000256746.5"
0.151263320393736,0,0.348688045794528,0.0149514927249415,"ENSG00000134571.11"
0,0,0.851855242071601,0.000665901138076902,"ENSG00000066336.11"
0,0,0.873146046695926,0.000462665771017367,"ENSG00000255197.6"
0,0.473381302724361,0.025459500861962,0.468228771778556,"ENSG00000165915.14"
0.110258714434756,6.29748352584677e-12,8.61866204416478e-05,0.0531763777025291,"ENSG00000165916.8"
0.0870166965506362,6.3159026377602e-16,0.475517988085516,0.159336834912341,"ENSG00000165917.10"
0,0,0.187029415085573,0.235928668948667,"ENSG00000149187.18"
0,0,0.0738623477646315,0.0122155264080863,"ENSG00000270072.1"
0.296230717436197,9.86551049688204e-16,0.177933299989606,0.0184245924259619,"ENSG00000213619.10"
0,0,0.182476322972339,0.00110296439902247,"ENSG00000110536.14"
0.511532411675285,0,0.14753840902543,0.192286630605853,"ENSG00000123444.14"
0,0,0.144068013584518,0.383202690224469,"ENSG00000196666.5"
0,0,0.000751601922157108,0.0476634915064903,"ENSG00000172247.4"
0,0,0.394751728845212,0.0507984032705124,"ENSG00000109919.10"
0.128761994802119,8.85951478880367e-13,0.0636057133287251,0.224703935588146,"ENSG00000165923.16"
0,0,0.082185712472928,0.0705055548881656,"ENSG00000109920.13"
0.134324250484832,1.87136600957274e-14,0.26432074477669,0.21986752472013,"ENSG00000030066.13"
0.00837350837558031,0,0.798419447738018,0.0418962703566275,"ENSG00000149177.13"
0,0,0.0222816549230044,0.0690895195924323,"ENSG00000287538.1"
0,0,0.0437442572252864,0.382035490935205,"ENSG00000183908.7"
0.0878782725178334,1.65566156729319e-12,0.0350216849308688,0.373238665748958,"ENSG00000134817.10"
0,0.584804952748598,0.00136723543873195,0.407662025715013,"ENSG00000149115.14"
0.100592842937651,1.94262553804879e-13,0.549031635053252,0.152884867000048,"ENSG00000149136.9"
0.0828414420681359,0.333318670032342,0.259280119432276,0.294631464691083,"ENSG00000156575.2"
0,0,0.648316148489184,0.0756952740194837,"ENSG00000134802.17"
0.392558807938656,8.10571323774261e-14,0.229723743583703,0.0015232631958066,"ENSG00000186907.8"
0.146673532528567,9.1752085767103e-13,0.501572768040281,0.0911307226453223,"ENSG00000149150.9"
0.332222841951072,0,0.0693335470242982,0.0223699284951154,"ENSG00000134809.9"
0.00804221738667543,1.36361156170295e-14,0.659305864823499,0.0175637328847691,"ENSG00000156587.16"
0,0,0.616072709377201,0.0794871157156437,"ENSG00000149131.15"
0,0,0.0974222437294316,0.040389667721048,"ENSG00000254602.2"
0,0,0.561128092396759,0.324168758533071,"ENSG00000166793.12"
0,0,0.0947351272501657,0.143677094041359,"ENSG00000172409.6"
0,0,0.0801967616059126,0.513707741281214,"ENSG00000156599.11"
0,0,0.0312618795013676,0.0277881053313009,"ENSG00000156603.18"
0,0,0.231253816957622,0.106366596679622,"ENSG00000213593.10"
0.104776498136093,0,0.409594551444505,0.238769713260615,"ENSG00000211450.10"
0,0,0.0290227436216729,0.155750056520599,"ENSG00000233436.7"
0,0,0.104403378214108,0.0615029873012104,"ENSG00000198561.13"
0,0,0.83770134170847,0.00646196579448698,"ENSG00000110031.12"
0,0,0.0308173136305673,0.0391340820861743,"ENSG00000186660.15"
0.358247686607377,4.62851696801194e-12,0.0994557034572515,0.0781825878184743,"ENSG00000269570.2"
0.156800952925253,1.16432794763564e-13,0.0232139390292418,0.0683436744463151,"ENSG00000280010.1"
0,0,0.617552620495836,0.227491830359727,"ENSG00000149124.11"
0,0,0.216883797470182,0.1553645639285,"ENSG00000189057.11"
0,0,0.0292481569322292,0.286843230306998,"ENSG00000245571.7"
0.118173372492475,0,0.549527982611072,0.0380871484302065,"ENSG00000166801.15"
0.0256320043115018,5.50253511030124e-22,0.000252730529029154,0.3473437526009,"ENSG00000110042.8"
0.0981780685431794,0,0.623123662441696,0.00201132946674263,"ENSG00000197629.6"
0,0,0.345939135168876,0.00246607881499702,"ENSG00000255008.3"
0,0,0.0150101601354288,0.016227907688816,"ENSG00000255139.2"
0,0,0.00149623541972685,0.00941337069334083,"ENSG00000110048.12"
0,0,0.435812273435518,0.250429892931119,"ENSG00000166889.14"
0.203977957850988,7.02631065059779e-22,0.589079820936497,0.0533832575675426,"ENSG00000166900.17"
0,0,0.333831905306083,0.0530914449179176,"ENSG00000254477.2"
0,0,3.78583520067972e-05,0.0528946395379434,"ENSG00000166902.5"
0.0354051744964462,0.321799065502422,0.30003673676398,0.327171559133175,"ENSG00000134827.8"
0.0314631935218073,0.490083404346655,0.202918228169833,0.265055954881543,"ENSG00000149516.14"
0,0,0.335613933163803,0.270099494173544,"ENSG00000110077.14"
4.45652261434877e-15,0,0.0130605383352416,0.461332487621329,"ENSG00000110079.18"
0,0,0.405524040502224,0.0151620689856977,"ENSG00000214787.10"
0,0,0.29231872384993,0.431549195142023,"ENSG00000166927.13"
0,0,0.417396075470273,0.370314288194252,"ENSG00000166928.11"
0,0,0.823051115533396,0.0398623262947651,"ENSG00000156738.17"
0.34220426818777,6.2490413683072e-13,0.167830069567515,0.000384201531619248,"ENSG00000110104.13"
0.0903277586865699,0,0.425875130300149,0.00228175922941234,"ENSG00000183134.5"
0,0,0.358306835226332,0.132102952761099,"ENSG00000110107.9"
0,0,0.21614003138196,0.0305649362550265,"ENSG00000110108.10"
0,0.368207825827843,0.102277451150051,0.519640263342456,"ENSG00000006118.14"
0,0,0.670455847114757,0.0472130267564978,"ENSG00000110446.11"
0,0,0.656372300921066,0.0891939941122739,"ENSG00000013725.14"
0.0342774282404149,1.5454215336594e-25,0.797026915594755,0.0739114911037527,"ENSG00000110448.11"
0,0,0.259582750489428,0.18876292309235,"ENSG00000167987.11"
0,0,0.269262123433562,0.0291354610400424,"ENSG00000279549.1"
0,0,0.62369677628555,0.0514475386367601,"ENSG00000167992.13"
0.134407979810387,2.17048105971685e-12,0.152426338205435,0.109488213106455,"ENSG00000167986.13"
0,0,0.0980270875652607,0.0255341055703951,"ENSG00000149476.15"
0.144697210320128,3.15372540146704e-13,0.354711217461185,0.0392706841459349,"ENSG00000162144.9"
0,0,0.0376925190044476,0.000679195869420516,"ENSG00000149483.12"
0.102188305782867,0,0.11078759428993,0.338740487635873,"ENSG00000187049.10"
0,0,0.117040224893702,0.399916658040579,"ENSG00000149532.15"
0.00649853163066325,0,0.0290054815789257,0.0015115550460737,"ENSG00000279632.1"
0,0,0.0784787228018981,0.0757834683359761,"ENSG00000256591.5"
0,0,0.00371887867226614,0.00962545389833895,"ENSG00000167985.6"
0,0,0.00440677455754242,0.0295753833051003,"ENSG00000162148.11"
0.127977955590015,0,0.0442784927432633,0.657885427374448,"ENSG00000204950.4"
0,0,0.204691292319067,0.000538724374516523,"ENSG00000011347.9"
0.310942804851932,2.37920060129196e-13,0.00101861896319482,0.0392424297117106,"ENSG00000243742.5"
0,0,0.0975803163374836,0.156892716871282,"ENSG00000134780.10"
0.284524437266966,0,0.013137493301492,0.0015101548567681,"ENSG00000124920.13"
0.25345081274133,0,0.00428653559115673,0.108600734928684,"ENSG00000134825.16"
0.170869089816095,2.97195515861874e-14,0.459800289938187,0.0795089158270258,"ENSG00000168496.4"
0,0,0.00862862345078247,0.0439990258057911,"ENSG00000134824.14"
0,0,0.304828813464025,0.0333674731971542,"ENSG00000149485.19"
0,0.61626057276649,0.00219289469993738,0.325357276230046,"ENSG00000221968.9"
0,0,0.684245140129233,0.0606578920139909,"ENSG00000167994.13"
0,0,0.0015960905684926,0.0369100434131938,"ENSG00000167995.16"
0,0,0.0254979723724663,0.0246541813214094,"ENSG00000167996.16"
0.0350884950058363,1.30325700292196e-13,0.607448178655195,0.195598307261652,"ENSG00000279491.1"
0.0935326538158773,0,0.55372688129738,0.0960889124233822,"ENSG00000149503.13"
0.102103745461383,0,0.724917312491344,0.0194712315330507,"ENSG00000162174.12"
4.46908102173907e-16,0.587776177671749,0.00495925665116981,0.366813660079715,"ENSG00000124942.14"
0,0,0.178404426636125,0.614131611622224,"ENSG00000255508.7"
0,0,0.000943131722450606,0.0495583227499765,"ENSG00000149016.16"
0.0108172266484671,0.491465505380171,0.257143890741854,0.223716495628126,"ENSG00000149480.7"
0,0,0.021469278490438,0.0256932678449018,"ENSG00000149499.11"
0,0,0.00113107114986524,0.0552604603687224,"ENSG00000149489.8"
0,0,0.00160712470719073,0.0455468072614439,"ENSG00000149541.10"
0,0,0.00638529753438819,0.0521077348237211,"ENSG00000089597.18"
0,0,0.00172582189482696,0.0259668875282777,"ENSG00000185085.2"
0,0,0.0163180636939138,0.00745080951614254,"ENSG00000162194.12"
0,0,0.00168489588225752,4.80256157048487e-06,"ENSG00000214756.8"
0.0711372759625255,4.15962019868193e-13,0.00520441820714972,0.00622237045812901,"ENSG00000204922.5"
0,0,0.277345732339872,0.386018478889259,"ENSG00000162191.13"
2.17572648631442e-11,0.840426779872951,0.0444598366350003,0.0851628901971697,"ENSG00000177363.5"
0,0,4.0898523173166e-05,0.0284236594645242,"ENSG00000168000.14"
0.0381647217984143,1.05172626365395e-13,0.226898063307788,0.00252700647752578,"ENSG00000214753.4"
0.356116592988124,2.25546999460751e-14,0.190605712581921,0.064655708561242,"ENSG00000162222.14"
0,0,0.000990359604023876,0.00645996128258232,"ENSG00000185670.8"
0,0,0.0292919744427953,0.214317650031413,"ENSG00000168002.12"
0,0,0.00573185938170579,0.416412856032445,"ENSG00000162227.8"
0,0,0.0484936532053076,0.469511722892592,"ENSG00000168569.8"
0.057951967570632,0,0.00212252428373693,0.156681537193253,"ENSG00000185475.11"
4.52401121262447e-11,0.524716785637959,0.10900743003037,0.314483559787293,"ENSG00000162231.14"
0,0,0.0470646005341582,0.00455635031519539,"ENSG00000162236.12"
0,0,0.159583410091137,0.0105301923292111,"ENSG00000133316.15"
0,0,0.128698706379072,0.0103922674975479,"ENSG00000255717.7"
0,0,0.274385145176234,0.120980912249334,"ENSG00000168003.16"
0,0,0.70772037551005,0.00236739016675971,"ENSG00000168004.9"
0,0,0.560503909354181,0.0055947235894219,"ENSG00000133317.14"
0.087482376790202,0,0.27154995480438,0.359840624098426,"ENSG00000133321.11"
0,0,0.38398844573657,0.0824833051229545,"ENSG00000133328.4"
0,0,0.681677812728016,0.00310948972002722,"ENSG00000176485.11"
0,0,0.417803645620754,0.00113902542004477,"ENSG00000184743.13"
0,0,0.0260895954531814,0.101126044490954,"ENSG00000256789.1"
0,0,0.117379405750081,0.322257507807343,"ENSG00000133318.14"
1.03019158706622e-09,0.46236495400057,0.00033131069906547,0.524405271597095,"ENSG00000188070.9"
0.0149886106088222,7.38400589877918e-15,0.205658772835391,0.119593529215364,"ENSG00000168005.9"
0,0,0.617966268694195,0.0382727995051805,"ENSG00000072518.20"
0.061868601617464,4.40702280242649e-13,0.162939184255005,0.586472642519175,"ENSG00000167771.6"
0,0,0.389727534980233,0.239848559002106,"ENSG00000110583.13"
0.311314977867832,0,0.168999133927942,0.0045861450502121,"ENSG00000176340.4"
0.172736017501939,0,0.223393064133552,0.0289435382731035,"ENSG00000167770.11"
0.0562350987700618,0,0.118626867168086,0.311207137290075,"ENSG00000133315.11"
0,0,0.129205526104086,0.0980934858010856,"ENSG00000126500.3"
0,0,0.165513125341757,0.0844613661789543,"ENSG00000168439.16"
0.0421116878801758,4.97752109376052e-16,0.862973139481078,0.000270023438798039,"ENSG00000149781.12"
0,0,0.000673207126473192,0.00484938658668367,"ENSG00000149743.14"
0,0,0.0297821806539115,0.00421349571254308,"ENSG00000149761.9"
0.0331729692260828,0.532638589576573,0.0864085470491592,0.34028704044891,"ENSG00000110011.13"
0,0,0.481616074886816,0.00501043931233558,"ENSG00000173511.9"
0.270756034887733,0,0.336895895722159,0.040789842344761,"ENSG00000173486.13"
0.126671193119766,0,0.491735248979523,0.198178427993561,"ENSG00000173457.11"
0,0,0.672045415572727,0.0202613123045236,"ENSG00000149782.11"
0.185301597754056,1.52844108334599e-14,0.11021147666889,0.189164148822314,"ENSG00000002330.13"
0,0,0.313826384841114,0.152515773077664,"ENSG00000173264.14"
0,0,0.214148175414625,0.114013888471698,"ENSG00000173153.14"
0.0751174691872037,2.66692806403034e-13,0.0858379361064475,0.0936953452748152,"ENSG00000173113.6"
0.185472382622821,0,0.160853423607409,0.121963353108867,"ENSG00000126432.14"
0,0,0.661840809283138,0.0507020180141495,"ENSG00000168071.22"
0,0,0.317364066688564,0.116790583732761,"ENSG00000162302.13"
0,0,0.0805859092187376,0.511928091263787,"ENSG00000110076.18"
0.0479185150138142,0.361811765690163,0.113480876067299,0.442207363681865,"ENSG00000237410.1"
0.0259348280929029,0,0.797724081171649,0.0615036569002272,"ENSG00000068831.19"
0,0,0.215828578640774,0.101161011052026,"ENSG00000068976.14"
0.0718532297061683,0,0.265224344698782,0.099631830803713,"ENSG00000168066.20"
0,0,0.521833815069882,0.226183133012675,"ENSG00000168067.12"
0.0570630058277354,0,0.266298198076855,0.00158151445830137,"ENSG00000133895.15"
0,0,0.244192638112819,0.207147267709397,"ENSG00000171219.9"
0,0,0.305740445954145,0.0245483374964635,"ENSG00000110047.18"
0.104529641510711,0,0.418251763624254,0.194122850988056,"ENSG00000110046.13"
0.317499517363203,0,0.300759019373338,0.0337156715604272,"ENSG00000068971.14"
0,0,0.00320972310583844,0.127227039428628,"ENSG00000168062.10"
0.133459860333494,3.37359059233401e-13,0.0727956191746075,0.0233613588140957,"ENSG00000213465.8"
0.230802650968752,0.406948230299396,0.312485131283873,0.046507835395619,"ENSG00000110025.13"
0,0,5.85077010896075e-05,0.00929019371586525,"ENSG00000168061.15"
0.264847682955262,1.66892437790324e-10,0.0504800053535238,0.315483607488174,"ENSG00000168060.16"
0.10398394570952,1.11012835905433e-14,0.707979052280013,0.0558710526575102,"ENSG00000146670.10"
0.0786712925538646,0,0.00375824967194486,0.00988521083611761,"ENSG00000162300.13"
0,0,0.0508859832445586,0.325544805512115,"ENSG00000149823.9"
0,0,0.127472129216595,0.240211265538761,"ENSG00000149809.15"
0,0,0.00108014865338431,0.0110763919259349,"ENSG00000174276.7"
0,0,0.041299025991857,0.217510931758615,"ENSG00000278952.1"
0.0636131139876849,0,0.62287748506951,0.113310493353329,"ENSG00000149806.11"
0,0,0.213455212875378,0.429119089715911,"ENSG00000162298.18"
0,0,0.0658430190696391,0.00362849091267953,"ENSG00000149792.9"
0.0309304783011006,1.10763943992332e-13,0.613098659389457,0.186321277713655,"ENSG00000014216.15"
0,0,0.0014645303840947,0.0113016350271583,"ENSG00000014138.9"
0.0269608165370478,0.511827415414911,0.0158586917342982,0.431003803540434,"ENSG00000285816.1"
0.400516095795515,9.27113680886758e-14,0.0363649665321134,0.369004165878046,"ENSG00000287917.1"
0,0,0.0932802303560988,0.0137979118463533,"ENSG00000133884.10"
0,0,0.216726066700112,0.0399899552044239,"ENSG00000173825.7"
0.169020564398182,1.61661215047936e-13,0.0540153360210469,0.546382158831236,"ENSG00000162241.12"
0,0,0.342178993154063,0.155249380567792,"ENSG00000126391.14"
0,0,0.0133651377119192,0.0597318032027262,"ENSG00000245532.9"
0,0,0.0615690821112139,0.0131799390693536,"ENSG00000173727.12"
0,0,0.0168211422987216,0.123456637089974,"ENSG00000251562.8"
0,0,0.216917373183887,0.00313896425800686,"ENSG00000142186.17"
0,0.523307288824379,0.00467508521884169,0.42956004529452,"ENSG00000168056.16"
0,0,0.019824679305237,0.125482189077818,"ENSG00000260233.3"
0.186552363537334,1.70417960247562e-11,0.184381919229516,0.394200842113847,"ENSG00000173465.8"
0.140291775943859,0,0.0314368940325207,0.0817924908766952,"ENSG00000176973.8"
0.0546055509721462,0,0.827175944794836,0.0369261531280171,"ENSG00000173442.13"
0,0,0.194292971609021,0.0303768928401232,"ENSG00000173338.12"
0,0,0.658192991302973,0.0537586780143374,"ENSG00000173327.8"
0,0,0.303132174453128,0.0948191834319986,"ENSG00000197136.4"
0,0,0.765441665994221,0.0981817990569863,"ENSG00000213445.10"
0,0,0.227225697783739,0.0433609867193726,"ENSG00000173039.19"
0,0,0.14309683786934,0.129704811468194,"ENSG00000285533.2"
0.066865950510228,0.504999016262338,0.0519539888836191,0.350765359805439,"ENSG00000172977.13"
0.21463409177185,2.15401493232773e-11,0.381334273341923,0.1779626259519,"ENSG00000172922.9"
0.19350896518277,0,0.328894949260796,0.117138743516649,"ENSG00000254470.3"
0.128433125956087,2.43022247948368e-10,0.541483139850329,0.151951274574227,"ENSG00000172818.10"
0.190664719812465,5.55156159926966e-12,0.62329643189327,0.0376592946208787,"ENSG00000172757.13"
0,0.479912501238411,0.031317119843999,0.453169077141992,"ENSG00000172803.18"
0,0,0.376146790129848,0.303122612389608,"ENSG00000172732.12"
0,0,0.12914257963707,0.187794241948707,"ENSG00000172638.13"
0.174570341674098,0,0.773111076750614,0.0365646929797441,"ENSG00000172543.8"
0.0541044810772002,1.29838102670451e-13,0.327890146166744,0.0153008183433404,"ENSG00000172500.12"
0,0,0.178285454415157,0.0373661209582884,"ENSG00000175602.4"
0,0,0.0105250221597447,0.216247457060031,"ENSG00000175592.9"
0.387469266578753,0,0.0418136474209292,0.0385494896412898,"ENSG00000175573.7"
0,0,0.100972389891306,0.102256525574476,"ENSG00000175550.8"
0.0559066866125028,2.66942952670981e-09,0.35293538872922,0.0349539648232698,"ENSG00000175467.15"
0,0,0.0520572237872666,0.00431092977430084,"ENSG00000175376.9"
0,0,0.068300299970446,0.0554276635161236,"ENSG00000175334.8"
0.193364907754304,2.79137417065304e-20,0.193814998220221,0.0453253413427585,"ENSG00000087365.16"
0,0,0.0246545048132444,0.00463853386327352,"ENSG00000175115.12"
0,0,0.0131204188413419,0.0127327246707878,"ENSG00000255320.1"
0,0,0.0924736382557476,0.0392084969239286,"ENSG00000174996.11"
0,0,0.0833532439783854,0.0989808888623574,"ENSG00000254461.1"
0,0,0.110409464986576,0.00417984777008007,"ENSG00000174903.16"
0.175132945716651,2.55456755087517e-13,0.360594430165203,0.152455565537542,"ENSG00000245156.1"
0.0924455143037276,0.390620328053758,0.149559959273681,0.351560664808726,"ENSG00000174871.11"
0.257406563098218,3.82418072529943e-14,1.55395123334182e-08,0.26777143091983,"ENSG00000174851.16"
1.91439292802051e-11,0.596423271469403,0.000444133755954705,0.385864716889827,"ENSG00000174807.4"
0.0920984688584902,1.53021643604752e-11,0.00635010410069594,0.254676037490591,"ENSG00000174791.11"
0,0,0.667667360391557,0.128486252234829,"ENSG00000174744.14"
0,0,0.192934695772944,0.0444637105624572,"ENSG00000174684.7"
0,0,0.234837137794365,0.0116999049806543,"ENSG00000255468.7"
0,0,0.0451360922962476,0.0399990826759197,"ENSG00000174669.12"
0.0504367638414597,8.98590661994461e-12,0.000373011796184296,0.229135499617729,"ENSG00000174576.10"
0,0,0.00972189522629989,0.179531185211586,"ENSG00000174547.13"
0,0,0.478281013811861,0.000202946121550981,"ENSG00000174516.15"
0.129168592565315,0,0.07366153471254,0.238268024059614,"ENSG00000255517.6"
0.245787717436605,0,0.320962098665411,0.0316863836753426,"ENSG00000254986.7"
0,0,0.00195166151109678,0.0296686403305396,"ENSG00000174483.20"
0.501265917583983,9.36450486276414e-14,0.0796836555013203,0.0737777167154821,"ENSG00000174165.8"
0.161274608924174,0,0.552676733129465,0.00130834998432054,"ENSG00000174080.11"
0,0,0.122170992842164,0.0999890316004222,"ENSG00000182791.5"
0.321995528689067,0,0.407691836639545,0.143334906962944,"ENSG00000173992.9"
0,0,0.242057674190825,0.174942291262017,"ENSG00000239306.4"
0,0,0.00439769139981252,0.111479832942723,"ENSG00000248643.5"
0,0,0.176154691766992,0.319296258056154,"ENSG00000173933.20"
0,0,0.0102654039776759,0.0171301578459452,"ENSG00000173914.12"
0.113612599694706,2.98486535763456e-14,0.539269729444445,0.0946475205889487,"ENSG00000173898.13"
0,0,0.070068647385942,0.40872138565532,"ENSG00000173715.16"
0,0,0.00194739687940233,0.010756984234816,"ENSG00000173653.8"
0,0.520521082450659,0.0483623538748356,0.391047984261125,"ENSG00000173599.15"
0.584146027073927,0,0.01950793025935,0.0185229772019183,"ENSG00000173621.9"
0,0,0.000738580251974475,0.737733554770674,"ENSG00000173227.14"
0,0,0.250821887523009,0.1768189414716,"ENSG00000173156.7"
0,0,0.300821438922017,0.115955617956538,"ENSG00000173120.15"
0,0,0.0580154169002923,0.388801739626139,"ENSG00000179038.8"
0.033911442942944,0,0.704037022076393,0.0707517370992917,"ENSG00000173020.11"
0.0121333496090015,1.30019418052997e-12,0.578837454445313,0.0976864849973812,"ENSG00000172932.14"
0,0,0.0118422749922357,0.421893558950692,"ENSG00000172830.13"
0,0,0.0598335153213292,0.068744704857563,"ENSG00000172613.8"
0,0,0.00800342877849895,0.00997236907875584,"ENSG00000175482.9"
0,0,0.23535085448125,0.0955495048782145,"ENSG00000175505.11"
0.0810005143312834,8.03000345565669e-14,0.693862458654726,0.016981715421079,"ENSG00000172531.15"
0,0,0.568680229398133,0.319416590619224,"ENSG00000175463.12"
0,0,0.0794388651211798,0.339128281643398,"ENSG00000172508.10"
0.0218897545405688,0,0.678896624996046,0.151809868046408,"ENSG00000175634.15"
0,0,0.110853764482523,1.4003890928453e-05,"ENSG00000172725.14"
0,0,0.287193986508408,0.0681220983523434,"ENSG00000175544.13"
0.00290392487342702,0.56839158772934,0.210638277181933,0.207348364492405,"ENSG00000172663.9"
0,0.488031645600168,0.275391020350429,0.211473354534391,"ENSG00000110711.10"
0,0,0.802340485446926,0.0126299735099433,"ENSG00000110697.13"
0.266123930008258,2.46134636416485e-12,0.0759082722114174,0.0487327737251437,"ENSG00000167797.7"
0,0,0.0310760815445238,0.0998619580966326,"ENSG00000084207.17"
0,0,1.25647297855945e-05,0.494096891686663,"ENSG00000167792.13"
0,0,0.431344695110352,0.00258280128241042,"ENSG00000167799.10"
0,0,0.128862938824445,0.348119260900106,"ENSG00000160172.10"
0,0,0.252502367912734,0.0644117837638451,"ENSG00000110057.8"
0.229970204121776,8.46182813688527e-14,0.641302124849337,0.0253165565826901,"ENSG00000006534.16"
0,0,0.180273023221615,0.397692885146272,"ENSG00000110717.13"
0,0,0.501245113085419,0.03361936395361,"ENSG00000110719.10"
0,0,0.36481914825439,0.263250616091192,"ENSG00000255031.5"
0,0,0.165309405605643,0.176834697098178,"ENSG00000110721.12"
0,0.594961199380076,0.111972686921057,0.252796941319765,"ENSG00000110066.15"
1.40579795539974e-12,0.522341869047814,0.0736847719379889,0.380597764185443,"ENSG00000171067.11"
0,0.628775739523015,0.000214398520307941,0.326009659317191,"ENSG00000162337.12"
0,0,0.114657493445467,0.418105552863015,"ENSG00000110075.14"
0.154373749069625,2.34368589247416e-15,0.463637428379517,0.0156031804172467,"ENSG00000132749.11"
0,0,0.606416108082449,0.0118599821805468,"ENSG00000110090.13"
0,0,0.0532832825959003,0.00128170365574886,"ENSG00000250508.1"
0,0,0.000438199739613064,0.0274712370297528,"ENSG00000197345.13"
0,0,0.229661176906619,0.111930332500602,"ENSG00000132740.8"
0,0,0.275297716614128,0.0303738621008333,"ENSG00000261625.1"
0.139136117777472,0.444983916766575,0.116161329008293,0.298499993973833,"ENSG00000172935.9"
0,0,0.0936881283585319,0.0969773491657197,"ENSG00000162341.18"
0.283662631607823,0.406719650693945,0.178564453916059,0.112808339919832,"ENSG00000172927.8"
0.313717255238982,5.90276890343869e-11,0.141026667173287,0.245501999209979,"ENSG00000110092.3"
0.0621336342338327,0,0.194460465015388,0.200763461587697,"ENSG00000149716.12"
0,0,0.0428818811796732,0.0471453158928654,"ENSG00000131620.17"
0,0,0.171176979257938,0.0539165657660967,"ENSG00000168040.4"
0,0,0.000223737844631856,0.0512097918363825,"ENSG00000131626.18"
0,0,0.019705357440005,0.132027418294223,"ENSG00000255329.1"
0,0,0.197822140360375,0.265790491511344,"ENSG00000254484.1"
0,0,0.208679740319233,0.242708520287457,"ENSG00000246889.2"
0,0,0.61900975869255,0.000380966131683974,"ENSG00000085733.16"
0.240665061867879,0,0.283516960152303,0.00895687950766442,"ENSG00000162105.19"
0,0,0.00596428205147982,0.0882703059591301,"ENSG00000172893.15"
0,0,0.242081819872614,0.0634548889040084,"ENSG00000254682.1"
0,0,0.225424036587997,0.211771245642361,"ENSG00000172890.13"
0.042622940166372,0.456300946995319,0.441716690689674,0.0553769650769151,"ENSG00000248671.8"
0,0,0.382169661977192,0.00460836904878899,"ENSG00000158483.16"
0,0,0.097629844769587,0.0763569215283593,"ENSG00000254469.7"
0,0,0.00924719293973502,0.0887288128543232,"ENSG00000228915.3"
0,0,0.0480620843212396,0.032181869913658,"ENSG00000137522.18"
0,0,0.429503974851769,0.0706254051524441,"ENSG00000137496.18"
0,0,0.000159210686448798,0.13553401151401,"ENSG00000137497.17"
0.272507942252923,0.184240176721204,0.353574776014169,0.186430870103733,"ENSG00000251143.1"
0,0,0.0672407160740621,0.0175457305963158,"ENSG00000184154.14"
0,0,0.00840783481831108,0.0447635608517717,"ENSG00000149357.10"
0,0,0.000294292414583177,0.160855627467326,"ENSG00000110200.8"
0.262143650019064,9.83620449997631e-16,0.0189080329661386,0.278166597957677,"ENSG00000110195.13"
0,0,0.302378248346144,0.0941248563429349,"ENSG00000165457.14"
0,0,0.0588822715117011,0.0306905714614913,"ENSG00000165458.14"
0.143040973581951,1.63780995478636e-15,0.423652396168608,0.142403132572534,"ENSG00000162129.14"
0.0695724368206324,0,0.0103807696512281,0.177967409575124,"ENSG00000227467.3"
0,0,0.0067333482729786,0.00633197684349078,"ENSG00000186642.16"
0,0,0.512187160634481,0.0432036514709981,"ENSG00000186635.14"
0,0,0.0875370043234166,0.220567910664442,"ENSG00000245148.2"
0,0,0.213938667893298,0.065268606788666,"ENSG00000244134.1"
0,0,0.0123071040268576,0.0104612475294401,"ENSG00000214530.9"
0.0912759873822833,1.1668804288376e-09,0.595361593711804,0.000459882346215749,"ENSG00000285693.1"
0,0,0.696372565780949,0.0482720652748318,"ENSG00000168010.11"
0,0,0.601773177690544,0.000266806894919886,"ENSG00000137478.15"
0.186142080287742,0,0.531451757122458,0.153890531720632,"ENSG00000175591.11"
0.00902591753233791,7.16325653703739e-14,0.300398252299198,0.0915033636459371,"ENSG00000260401.1"
0,0,0.27518511751542,0.0373890141700341,"ENSG00000171631.14"
0,0,0.000201082106355536,0.116283843428352,"ENSG00000257038.1"
0,0.487090560999327,6.58122825930957e-05,0.489288866692661,"ENSG00000110237.5"
0,0,0.675285850463795,0.0471337192718127,"ENSG00000054967.13"
0,0,0.0910041933721219,0.0123359959303077,"ENSG00000054965.10"
